lineID,charityID,lineYear,formBox,lineValue
73006,119037893RR0001,2017,4890,
73007,119037893RR0001,2017,4891,
73008,119037893RR0001,2017,4900,
73009,119037893RR0001,2017,4910,
73010,119037893RR0001,2017,4920,13890
73011,119037893RR0001,2017,4950,29035
73012,119037893RR0001,2017,5000,21427
73013,119037893RR0001,2017,5010,5939
73014,119037893RR0001,2017,5020,1669
73015,119037893RR0001,2017,5050,
73016,119037893RR0001,2017,5100,29035
73017,119037893RR0001,2017,5045,
73018,119037893RR0001,2017,4101,
73019,119037893RR0001,2017,4102,
73020,119037893RR0001,2017,4157,
73021,119037893RR0001,2017,4158,
73022,119037893RR0001,2017,4190,
73023,119037893RR0001,2017,4576,
73024,119037893RR0001,2017,4577,
73025,119071553RR0001,2017,4100,167258
73026,119071553RR0001,2017,4110,
73027,119071553RR0001,2017,4120,24948
73028,119071553RR0001,2017,4130,
73029,119071553RR0001,2017,4140,1363727
73030,119071553RR0001,2017,4150,
73031,119071553RR0001,2017,4155,
73032,119071553RR0001,2017,4160,
73033,119071553RR0001,2017,4165,
73034,119071553RR0001,2017,4166,
73035,119071553RR0001,2017,4170,1471
73036,119071553RR0001,2017,4200,1557404
73037,119071553RR0001,2017,4300,20023
73038,119071553RR0001,2017,4310,50297
73039,119071553RR0001,2017,4320,
73040,119071553RR0001,2017,4330,
73041,119071553RR0001,2017,4350,70320
73042,119071553RR0001,2017,4500,8540
73043,119071553RR0001,2017,5610,
73044,119071553RR0001,2017,4510,28306
73045,119071553RR0001,2017,4530,728
73046,119071553RR0001,2017,4540,655
73047,119071553RR0001,2017,4550,620
73048,119071553RR0001,2017,4560,
73049,119071553RR0001,2017,4570,
73050,119071553RR0001,2017,4571,
73051,119071553RR0001,2017,4575,15865
73052,119071553RR0001,2017,4580,39649
73053,119071553RR0001,2017,4590,
73054,119071553RR0001,2017,4600,
73055,119071553RR0001,2017,4610,
73056,119071553RR0001,2017,4620,25320
73057,119071553RR0001,2017,4630,8727
73058,119071553RR0001,2017,4640,10162
73059,119071553RR0001,2017,4650,
73060,119071553RR0001,2017,4700,138572
73061,119071553RR0001,2017,4800,1200
73062,119071553RR0001,2017,4810,62
73063,119071553RR0001,2017,4820,1271
73064,119071553RR0001,2017,4830,623
73065,119071553RR0001,2017,4840,5083
73066,119071553RR0001,2017,4850,
73067,119071553RR0001,2017,4860,11073
73068,119071553RR0001,2017,4870,
73069,119071553RR0001,2017,4880,
73070,119071553RR0001,2017,4890,
73071,119071553RR0001,2017,4891,147721
73072,119071553RR0001,2017,4900,
73073,119071553RR0001,2017,4910,11546
73074,119071553RR0001,2017,4920,8866
73075,119071553RR0001,2017,4950,187445
73076,119071553RR0001,2017,5000,167744
73077,119071553RR0001,2017,5010,19415
73078,119071553RR0001,2017,5020,286
73079,119071553RR0001,2017,5050,5000
73080,119071553RR0001,2017,5100,192445
73081,119071553RR0001,2017,5045,
73082,119071553RR0001,2017,4101,
73083,119071553RR0001,2017,4102,
73084,119071553RR0001,2017,4157,
73085,119071553RR0001,2017,4158,
73086,119071553RR0001,2017,4190,
73087,119071553RR0001,2017,4576,
73088,119071553RR0001,2017,4577,
73089,119075638RR0001,2017,4100,4668210
73090,119075638RR0001,2017,4110,
73091,119075638RR0001,2017,4120,824013
73092,119075638RR0001,2017,4130,
73093,119075638RR0001,2017,4140,
73094,119075638RR0001,2017,4150,20987
73095,119075638RR0001,2017,4155,
73096,119075638RR0001,2017,4160,485881
73097,119075638RR0001,2017,4165,
73098,119075638RR0001,2017,4166,-388042
73099,119075638RR0001,2017,4170,40268
73100,119075638RR0001,2017,4200,5651317
73101,119075638RR0001,2017,4300,889888
73102,119075638RR0001,2017,4310,3713381
73103,119075638RR0001,2017,4320,
73104,119075638RR0001,2017,4330,1602
73105,119075638RR0001,2017,4350,4604871
73106,119075638RR0001,2017,4500,2876008
73107,119075638RR0001,2017,5610,
73108,119075638RR0001,2017,4510,2325637
73109,119075638RR0001,2017,4530,369032
73110,119075638RR0001,2017,4540,1936141
73111,119075638RR0001,2017,4550,52649
73112,119075638RR0001,2017,4560,
73113,119075638RR0001,2017,4570,
73114,119075638RR0001,2017,4571,
73115,119075638RR0001,2017,4575,720174
73116,119075638RR0001,2017,4580,52595
73117,119075638RR0001,2017,4590,
73118,119075638RR0001,2017,4600,
73119,119075638RR0001,2017,4610,
73120,119075638RR0001,2017,4620,
73121,119075638RR0001,2017,4630,680539
73122,119075638RR0001,2017,4640,6434
73123,119075638RR0001,2017,4650,197606
73124,119075638RR0001,2017,4700,9216815
73125,119075638RR0001,2017,4800,97941
73126,119075638RR0001,2017,4810,175980
73127,119075638RR0001,2017,4820,25236
73128,119075638RR0001,2017,4830,7298
73129,119075638RR0001,2017,4840,57521
73130,119075638RR0001,2017,4850,143725
73131,119075638RR0001,2017,4860,426122
73132,119075638RR0001,2017,4870,3939
73133,119075638RR0001,2017,4880,1823220
73134,119075638RR0001,2017,4890,149031
73135,119075638RR0001,2017,4891,14096
73136,119075638RR0001,2017,4900,33086
73137,119075638RR0001,2017,4910,21226
73138,119075638RR0001,2017,4920,4735828
73139,119075638RR0001,2017,4950,7714249
73140,119075638RR0001,2017,5000,5264838
73141,119075638RR0001,2017,5010,1611685
73142,119075638RR0001,2017,5020,824769
73143,119075638RR0001,2017,5050,1325240
73144,119075638RR0001,2017,5100,9039489
73145,119075638RR0001,2017,5045,
73146,119075638RR0001,2017,4101,
73147,119075638RR0001,2017,4102,
73148,119075638RR0001,2017,4157,
73149,119075638RR0001,2017,4158,
73150,119075638RR0001,2017,4190,
73151,119075638RR0001,2017,4576,
73152,119075638RR0001,2017,4577,
73153,119088359RR0001,2017,4100,
73154,119088359RR0001,2017,4110,
73155,119088359RR0001,2017,4120,
73156,119088359RR0001,2017,4130,
73157,119088359RR0001,2017,4140,
73158,119088359RR0001,2017,4150,
73159,119088359RR0001,2017,4155,
73160,119088359RR0001,2017,4160,
73161,119088359RR0001,2017,4165,
73162,119088359RR0001,2017,4166,
73163,119088359RR0001,2017,4170,
73164,119088359RR0001,2017,4200,4178
73165,119088359RR0001,2017,4300,
73166,119088359RR0001,2017,4310,
73167,119088359RR0001,2017,4320,
73168,119088359RR0001,2017,4330,
73169,119088359RR0001,2017,4350,
73170,119088359RR0001,2017,4500,600
73171,119088359RR0001,2017,5610,
73172,119088359RR0001,2017,4510,
73173,119088359RR0001,2017,4530,
73174,119088359RR0001,2017,4540,
73175,119088359RR0001,2017,4550,
73176,119088359RR0001,2017,4560,
73177,119088359RR0001,2017,4570,
73178,119088359RR0001,2017,4571,
73179,119088359RR0001,2017,4575,
73180,119088359RR0001,2017,4580,
73181,119088359RR0001,2017,4590,
73182,119088359RR0001,2017,4600,
73183,119088359RR0001,2017,4610,
73184,119088359RR0001,2017,4620,
73185,119088359RR0001,2017,4630,181
73186,119088359RR0001,2017,4640,
73187,119088359RR0001,2017,4650,540
73188,119088359RR0001,2017,4700,1321
73189,119088359RR0001,2017,4800,
73190,119088359RR0001,2017,4810,
73191,119088359RR0001,2017,4820,
73192,119088359RR0001,2017,4830,
73193,119088359RR0001,2017,4840,
73194,119088359RR0001,2017,4850,
73195,119088359RR0001,2017,4860,
73196,119088359RR0001,2017,4870,
73197,119088359RR0001,2017,4880,
73198,119088359RR0001,2017,4890,
73199,119088359RR0001,2017,4891,
73200,119088359RR0001,2017,4900,
73201,119088359RR0001,2017,4910,
73202,119088359RR0001,2017,4920,1254
73203,119088359RR0001,2017,4950,1254
73204,119088359RR0001,2017,5000,1224
73205,119088359RR0001,2017,5010,30
73206,119088359RR0001,2017,5020,
73207,119088359RR0001,2017,5050,100
73208,119088359RR0001,2017,5100,1354
73209,119088359RR0001,2017,5045,
73210,119088359RR0001,2017,4101,
73211,119088359RR0001,2017,4102,
73212,119088359RR0001,2017,4157,
73213,119088359RR0001,2017,4158,
73214,119088359RR0001,2017,4190,
73215,119088359RR0001,2017,4576,
73216,119088359RR0001,2017,4577,
73217,119228419RR0001,2017,4100,
73218,119228419RR0001,2017,4110,
73219,119228419RR0001,2017,4120,
73220,119228419RR0001,2017,4130,
73221,119228419RR0001,2017,4140,
73222,119228419RR0001,2017,4150,
73223,119228419RR0001,2017,4155,
73224,119228419RR0001,2017,4160,
73225,119228419RR0001,2017,4165,
73226,119228419RR0001,2017,4166,
73227,119228419RR0001,2017,4170,
73228,119228419RR0001,2017,4200,13304
73229,119228419RR0001,2017,4300,
73230,119228419RR0001,2017,4310,
73231,119228419RR0001,2017,4320,
73232,119228419RR0001,2017,4330,
73233,119228419RR0001,2017,4350,300
73234,119228419RR0001,2017,4500,
73235,119228419RR0001,2017,5610,
73236,119228419RR0001,2017,4510,19504
73237,119228419RR0001,2017,4530,
73238,119228419RR0001,2017,4540,
73239,119228419RR0001,2017,4550,
73240,119228419RR0001,2017,4560,
73241,119228419RR0001,2017,4570,514
73242,119228419RR0001,2017,4571,
73243,119228419RR0001,2017,4575,
73244,119228419RR0001,2017,4580,
73245,119228419RR0001,2017,4590,
73246,119228419RR0001,2017,4600,
73247,119228419RR0001,2017,4610,
73248,119228419RR0001,2017,4620,
73249,119228419RR0001,2017,4630,
73250,119228419RR0001,2017,4640,
73251,119228419RR0001,2017,4650,1019
73252,119228419RR0001,2017,4700,21037
73253,119228419RR0001,2017,4800,
73254,119228419RR0001,2017,4810,
73255,119228419RR0001,2017,4820,
73256,119228419RR0001,2017,4830,
73257,119228419RR0001,2017,4840,
73258,119228419RR0001,2017,4850,
73259,119228419RR0001,2017,4860,230
73260,119228419RR0001,2017,4870,
73261,119228419RR0001,2017,4880,
73262,119228419RR0001,2017,4890,
73263,119228419RR0001,2017,4891,
73264,119228419RR0001,2017,4900,
73265,119228419RR0001,2017,4910,
73266,119228419RR0001,2017,4920,19292
73267,119228419RR0001,2017,4950,19522
73268,119228419RR0001,2017,5000,18336
73269,119228419RR0001,2017,5010,1210
73270,119228419RR0001,2017,5020,
73271,119228419RR0001,2017,5050,24
73272,119228419RR0001,2017,5100,19546
73273,119228419RR0001,2017,5045,
73274,119228419RR0001,2017,4101,
73275,119228419RR0001,2017,4102,
73276,119228419RR0001,2017,4157,
73277,119228419RR0001,2017,4158,
73278,119228419RR0001,2017,4190,
73279,119228419RR0001,2017,4576,
73280,119228419RR0001,2017,4577,
73281,119307890RR0001,2017,4100,210327
73282,119307890RR0001,2017,4110,
73283,119307890RR0001,2017,4120,33593
73284,119307890RR0001,2017,4130,
73285,119307890RR0001,2017,4140,
73286,119307890RR0001,2017,4150,2331
73287,119307890RR0001,2017,4155,112122
73288,119307890RR0001,2017,4160,4185
73289,119307890RR0001,2017,4165,
73290,119307890RR0001,2017,4166,
73291,119307890RR0001,2017,4170,5124
73292,119307890RR0001,2017,4200,367682
73293,119307890RR0001,2017,4300,13330
73294,119307890RR0001,2017,4310,50345
73295,119307890RR0001,2017,4320,
73296,119307890RR0001,2017,4330,18306
73297,119307890RR0001,2017,4350,81981
73298,119307890RR0001,2017,4500,33341
73299,119307890RR0001,2017,5610,
73300,119307890RR0001,2017,4510,10703
73301,119307890RR0001,2017,4530,16718
73302,119307890RR0001,2017,4540,12551
73303,119307890RR0001,2017,4550,82277
73304,119307890RR0001,2017,4560,1500
73305,119307890RR0001,2017,4570,
73306,119307890RR0001,2017,4571,
73307,119307890RR0001,2017,4575,165161
73308,119307890RR0001,2017,4580,1331
73309,119307890RR0001,2017,4590,
73310,119307890RR0001,2017,4600,
73311,119307890RR0001,2017,4610,3300
73312,119307890RR0001,2017,4620,
73313,119307890RR0001,2017,4630,
73314,119307890RR0001,2017,4640,2258
73315,119307890RR0001,2017,4650,78751
73316,119307890RR0001,2017,4700,407891
73317,119307890RR0001,2017,4800,13421
73318,119307890RR0001,2017,4810,11401
73319,119307890RR0001,2017,4820,1014
73320,119307890RR0001,2017,4830,340
73321,119307890RR0001,2017,4840,281
73322,119307890RR0001,2017,4850,8913
73323,119307890RR0001,2017,4860,67862
73324,119307890RR0001,2017,4870,275
73325,119307890RR0001,2017,4880,270145
73326,119307890RR0001,2017,4890,
73327,119307890RR0001,2017,4891,1900
73328,119307890RR0001,2017,4900,3047
73329,119307890RR0001,2017,4910,500
73330,119307890RR0001,2017,4920,26616
73331,119307890RR0001,2017,4950,405715
73332,119307890RR0001,2017,5000,335655
73333,119307890RR0001,2017,5010,38784
73334,119307890RR0001,2017,5020,31276
73335,119307890RR0001,2017,5050,1369
73336,119307890RR0001,2017,5100,407084
73337,119307890RR0001,2017,5045,
73338,119307890RR0001,2017,4101,
73339,119307890RR0001,2017,4102,
73340,119307890RR0001,2017,4157,
73341,119307890RR0001,2017,4158,
73342,119307890RR0001,2017,4190,
73343,119307890RR0001,2017,4576,
73344,119307890RR0001,2017,4577,
73345,123783847RR0001,2017,4100,207544
73346,123783847RR0001,2017,4110,
73347,123783847RR0001,2017,4120,
73348,123783847RR0001,2017,4130,
73349,123783847RR0001,2017,4140,
73350,123783847RR0001,2017,4150,10000
73351,123783847RR0001,2017,4155,
73352,123783847RR0001,2017,4160,
73353,123783847RR0001,2017,4165,
73354,123783847RR0001,2017,4166,
73355,123783847RR0001,2017,4170,
73356,123783847RR0001,2017,4200,217544
73357,123783847RR0001,2017,4300,1014
73358,123783847RR0001,2017,4310,
73359,123783847RR0001,2017,4320,
73360,123783847RR0001,2017,4330,
73361,123783847RR0001,2017,4350,1014
73362,123783847RR0001,2017,4500,1812
73363,123783847RR0001,2017,5610,
73364,123783847RR0001,2017,4510,
73365,123783847RR0001,2017,4530,
73366,123783847RR0001,2017,4540,
73367,123783847RR0001,2017,4550,
73368,123783847RR0001,2017,4560,
73369,123783847RR0001,2017,4570,
73370,123783847RR0001,2017,4571,
73371,123783847RR0001,2017,4575,
73372,123783847RR0001,2017,4580,2527
73373,123783847RR0001,2017,4590,
73374,123783847RR0001,2017,4600,
73375,123783847RR0001,2017,4610,
73376,123783847RR0001,2017,4620,4712
73377,123783847RR0001,2017,4630,
73378,123783847RR0001,2017,4640,89880
73379,123783847RR0001,2017,4650,24997
73380,123783847RR0001,2017,4700,123928
73381,123783847RR0001,2017,4800,
73382,123783847RR0001,2017,4810,720
73383,123783847RR0001,2017,4820,966
73384,123783847RR0001,2017,4830,996
73385,123783847RR0001,2017,4840,154
73386,123783847RR0001,2017,4850,274
73387,123783847RR0001,2017,4860,2460
73388,123783847RR0001,2017,4870,998
73389,123783847RR0001,2017,4880,22047
73390,123783847RR0001,2017,4890,436
73391,123783847RR0001,2017,4891,89880
73392,123783847RR0001,2017,4900,
73393,123783847RR0001,2017,4910,
73394,123783847RR0001,2017,4920,4000
73395,123783847RR0001,2017,4950,122931
73396,123783847RR0001,2017,5000,4000
73397,123783847RR0001,2017,5010,22047
73398,123783847RR0001,2017,5020,
73399,123783847RR0001,2017,5050,426
73400,123783847RR0001,2017,5100,123357
73401,123783847RR0001,2017,5045,
73402,123783847RR0001,2017,4101,
73403,123783847RR0001,2017,4102,
73404,123783847RR0001,2017,4157,
73405,123783847RR0001,2017,4158,
73406,123783847RR0001,2017,4190,
73407,123783847RR0001,2017,4576,
73408,123783847RR0001,2017,4577,
73409,126481530RR0001,2017,4100,91553
73410,126481530RR0001,2017,4110,
73411,126481530RR0001,2017,4120,14408
73412,126481530RR0001,2017,4130,
73413,126481530RR0001,2017,4140,
73414,126481530RR0001,2017,4150,8306
73415,126481530RR0001,2017,4155,4051600
73416,126481530RR0001,2017,4160,631563
73417,126481530RR0001,2017,4165,
73418,126481530RR0001,2017,4166,-2307175
73419,126481530RR0001,2017,4170,755
73420,126481530RR0001,2017,4200,2491010
73421,126481530RR0001,2017,4300,63449
73422,126481530RR0001,2017,4310,20233
73423,126481530RR0001,2017,4320,
73424,126481530RR0001,2017,4330,22534
73425,126481530RR0001,2017,4350,106216
73426,126481530RR0001,2017,4500,29489
73427,126481530RR0001,2017,5610,
73428,126481530RR0001,2017,4510,
73429,126481530RR0001,2017,4530,
73430,126481530RR0001,2017,4540,5752
73431,126481530RR0001,2017,4550,4709
73432,126481530RR0001,2017,4560,25000
73433,126481530RR0001,2017,4570,
73434,126481530RR0001,2017,4571,
73435,126481530RR0001,2017,4575,
73436,126481530RR0001,2017,4580,11647
73437,126481530RR0001,2017,4590,
73438,126481530RR0001,2017,4600,
73439,126481530RR0001,2017,4610,40568
73440,126481530RR0001,2017,4620,109767
73441,126481530RR0001,2017,4630,27813
73442,126481530RR0001,2017,4640,322651
73443,126481530RR0001,2017,4650,
73444,126481530RR0001,2017,4700,577396
73445,126481530RR0001,2017,4800,24116
73446,126481530RR0001,2017,4810,1698
73447,126481530RR0001,2017,4820,10410
73448,126481530RR0001,2017,4830,11352
73449,126481530RR0001,2017,4840,23603
73450,126481530RR0001,2017,4850,68561
73451,126481530RR0001,2017,4860,4700
73452,126481530RR0001,2017,4870,1300
73453,126481530RR0001,2017,4880,349605
73454,126481530RR0001,2017,4890,
73455,126481530RR0001,2017,4891,71617
73456,126481530RR0001,2017,4900,159477
73457,126481530RR0001,2017,4910,
73458,126481530RR0001,2017,4920,33860
73459,126481530RR0001,2017,4950,760299
73460,126481530RR0001,2017,5000,507439
73461,126481530RR0001,2017,5010,252860
73462,126481530RR0001,2017,5020,
73463,126481530RR0001,2017,5050,
73464,126481530RR0001,2017,5100,760299
73465,126481530RR0001,2017,5045,
73466,126481530RR0001,2017,4101,
73467,126481530RR0001,2017,4102,
73468,126481530RR0001,2017,4157,
73469,126481530RR0001,2017,4158,
73470,126481530RR0001,2017,4190,
73471,126481530RR0001,2017,4576,
73472,126481530RR0001,2017,4577,
73473,128565884RR0001,2017,4100,257256
73474,128565884RR0001,2017,4110,43833
73475,128565884RR0001,2017,4120,
73476,128565884RR0001,2017,4130,
73477,128565884RR0001,2017,4140,
73478,128565884RR0001,2017,4150,114575
73479,128565884RR0001,2017,4155,1774918
73480,128565884RR0001,2017,4160,2390609
73481,128565884RR0001,2017,4165,
73482,128565884RR0001,2017,4166,-1903516
73483,128565884RR0001,2017,4170,2679
73484,128565884RR0001,2017,4200,3074554
73485,128565884RR0001,2017,4300,164402
73486,128565884RR0001,2017,4310,248552
73487,128565884RR0001,2017,4320,
73488,128565884RR0001,2017,4330,606775
73489,128565884RR0001,2017,4350,1019729
73490,128565884RR0001,2017,4500,
73491,128565884RR0001,2017,5610,
73492,128565884RR0001,2017,4510,
73493,128565884RR0001,2017,4530,68896
73494,128565884RR0001,2017,4540,238036
73495,128565884RR0001,2017,4550,1194077
73496,128565884RR0001,2017,4560,
73497,128565884RR0001,2017,4570,
73498,128565884RR0001,2017,4571,
73499,128565884RR0001,2017,4575,
73500,128565884RR0001,2017,4580,
73501,128565884RR0001,2017,4590,
73502,128565884RR0001,2017,4600,27293
73503,128565884RR0001,2017,4610,24000
73504,128565884RR0001,2017,4620,
73505,128565884RR0001,2017,4630,
73506,128565884RR0001,2017,4640,2059753
73507,128565884RR0001,2017,4650,204159
73508,128565884RR0001,2017,4700,3816214
73509,128565884RR0001,2017,4800,17558
73510,128565884RR0001,2017,4810,332
73511,128565884RR0001,2017,4820,41035
73512,128565884RR0001,2017,4830,1827
73513,128565884RR0001,2017,4840,53625
73514,128565884RR0001,2017,4850,
73515,128565884RR0001,2017,4860,7303
73516,128565884RR0001,2017,4870,6681
73517,128565884RR0001,2017,4880,1036366
73518,128565884RR0001,2017,4890,550
73519,128565884RR0001,2017,4891,194879
73520,128565884RR0001,2017,4900,167354
73521,128565884RR0001,2017,4910,
73522,128565884RR0001,2017,4920,1878096
73523,128565884RR0001,2017,4950,3405603
73524,128565884RR0001,2017,5000,1989578
73525,128565884RR0001,2017,5010,1416026
73526,128565884RR0001,2017,5020,
73527,128565884RR0001,2017,5050,
73528,128565884RR0001,2017,5100,3405603
73529,128565884RR0001,2017,5045,
73530,128565884RR0001,2017,4101,
73531,128565884RR0001,2017,4102,
73532,128565884RR0001,2017,4157,
73533,128565884RR0001,2017,4158,
73534,128565884RR0001,2017,4190,
73535,128565884RR0001,2017,4576,
73536,128565884RR0001,2017,4577,
73537,129355418RR0001,2017,4100,907070
73538,129355418RR0001,2017,4110,
73539,129355418RR0001,2017,4120,349574
73540,129355418RR0001,2017,4130,
73541,129355418RR0001,2017,4140,602478
73542,129355418RR0001,2017,4150,
73543,129355418RR0001,2017,4155,
73544,129355418RR0001,2017,4160,161102
73545,129355418RR0001,2017,4165,
73546,129355418RR0001,2017,4166,-74777
73547,129355418RR0001,2017,4170,4466
73548,129355418RR0001,2017,4200,1949913
73549,129355418RR0001,2017,4300,168354
73550,129355418RR0001,2017,4310,1725074
73551,129355418RR0001,2017,4320,
73552,129355418RR0001,2017,4330,
73553,129355418RR0001,2017,4350,1893428
73554,129355418RR0001,2017,4500,225000
73555,129355418RR0001,2017,5610,
73556,129355418RR0001,2017,4510,
73557,129355418RR0001,2017,4530,
73558,129355418RR0001,2017,4540,
73559,129355418RR0001,2017,4550,
73560,129355418RR0001,2017,4560,25000
73561,129355418RR0001,2017,4570,
73562,129355418RR0001,2017,4571,
73563,129355418RR0001,2017,4575,
73564,129355418RR0001,2017,4580,6843
73565,129355418RR0001,2017,4590,
73566,129355418RR0001,2017,4600,
73567,129355418RR0001,2017,4610,
73568,129355418RR0001,2017,4620,
73569,129355418RR0001,2017,4630,
73570,129355418RR0001,2017,4640,
73571,129355418RR0001,2017,4650,3099976
73572,129355418RR0001,2017,4700,3356819
73573,129355418RR0001,2017,4800,309029
73574,129355418RR0001,2017,4810,39424
73575,129355418RR0001,2017,4820,16331
73576,129355418RR0001,2017,4830,
73577,129355418RR0001,2017,4840,40149
73578,129355418RR0001,2017,4850,38407
73579,129355418RR0001,2017,4860,312107
73580,129355418RR0001,2017,4870,
73581,129355418RR0001,2017,4880,815071
73582,129355418RR0001,2017,4890,
73583,129355418RR0001,2017,4891,
73584,129355418RR0001,2017,4900,11348
73585,129355418RR0001,2017,4910,
73586,129355418RR0001,2017,4920,1562149
73587,129355418RR0001,2017,4950,3144015
73588,129355418RR0001,2017,5000,
73589,129355418RR0001,2017,5010,
73590,129355418RR0001,2017,5020,
73591,129355418RR0001,2017,5050,
73592,129355418RR0001,2017,5100,3144015
73593,129355418RR0001,2017,5045,
73594,129355418RR0001,2017,4101,
73595,129355418RR0001,2017,4102,
73596,129355418RR0001,2017,4157,
73597,129355418RR0001,2017,4158,
73598,129355418RR0001,2017,4190,
73599,129355418RR0001,2017,4576,
73600,129355418RR0001,2017,4577,
73601,129814729RR0001,2017,4100,
73602,129814729RR0001,2017,4110,
73603,129814729RR0001,2017,4120,
73604,129814729RR0001,2017,4130,
73605,129814729RR0001,2017,4140,
73606,129814729RR0001,2017,4150,
73607,129814729RR0001,2017,4155,
73608,129814729RR0001,2017,4160,
73609,129814729RR0001,2017,4165,
73610,129814729RR0001,2017,4166,
73611,129814729RR0001,2017,4170,
73612,129814729RR0001,2017,4200,433148
73613,129814729RR0001,2017,4300,
73614,129814729RR0001,2017,4310,
73615,129814729RR0001,2017,4320,
73616,129814729RR0001,2017,4330,
73617,129814729RR0001,2017,4350,433148
73618,129814729RR0001,2017,4500,4768
73619,129814729RR0001,2017,5610,
73620,129814729RR0001,2017,4510,1260
73621,129814729RR0001,2017,4530,3085
73622,129814729RR0001,2017,4540,
73623,129814729RR0001,2017,4550,
73624,129814729RR0001,2017,4560,
73625,129814729RR0001,2017,4570,30238
73626,129814729RR0001,2017,4571,
73627,129814729RR0001,2017,4575,
73628,129814729RR0001,2017,4580,
73629,129814729RR0001,2017,4590,
73630,129814729RR0001,2017,4600,
73631,129814729RR0001,2017,4610,
73632,129814729RR0001,2017,4620,
73633,129814729RR0001,2017,4630,1814
73634,129814729RR0001,2017,4640,34387
73635,129814729RR0001,2017,4650,4449
73636,129814729RR0001,2017,4700,80001
73637,129814729RR0001,2017,4800,
73638,129814729RR0001,2017,4810,
73639,129814729RR0001,2017,4820,
73640,129814729RR0001,2017,4830,
73641,129814729RR0001,2017,4840,
73642,129814729RR0001,2017,4850,
73643,129814729RR0001,2017,4860,5000
73644,129814729RR0001,2017,4870,
73645,129814729RR0001,2017,4880,
73646,129814729RR0001,2017,4890,
73647,129814729RR0001,2017,4891,
73648,129814729RR0001,2017,4900,
73649,129814729RR0001,2017,4910,
73650,129814729RR0001,2017,4920,95778
73651,129814729RR0001,2017,4950,100778
73652,129814729RR0001,2017,5000,8638
73653,129814729RR0001,2017,5010,87141
73654,129814729RR0001,2017,5020,
73655,129814729RR0001,2017,5050,
73656,129814729RR0001,2017,5100,100778
73657,129814729RR0001,2017,5045,
73658,129814729RR0001,2017,4101,
73659,129814729RR0001,2017,4102,
73660,129814729RR0001,2017,4157,
73661,129814729RR0001,2017,4158,
73662,129814729RR0001,2017,4190,
73663,129814729RR0001,2017,4576,
73664,129814729RR0001,2017,4577,
73665,130560188RR0001,2017,4100,5248493
73666,130560188RR0001,2017,4110,494278
73667,130560188RR0001,2017,4120,518597
73668,130560188RR0001,2017,4130,
73669,130560188RR0001,2017,4140,1247871
73670,130560188RR0001,2017,4150,
73671,130560188RR0001,2017,4155,
73672,130560188RR0001,2017,4160,111690
73673,130560188RR0001,2017,4165,
73674,130560188RR0001,2017,4166,-48421
73675,130560188RR0001,2017,4170,57031
73676,130560188RR0001,2017,4200,7629539
73677,130560188RR0001,2017,4300,767585
73678,130560188RR0001,2017,4310,
73679,130560188RR0001,2017,4320,1713888
73680,130560188RR0001,2017,4330,
73681,130560188RR0001,2017,4350,2481473
73682,130560188RR0001,2017,4500,567506
73683,130560188RR0001,2017,5610,
73684,130560188RR0001,2017,4510,11915310
73685,130560188RR0001,2017,4530,309849
73686,130560188RR0001,2017,4540,235753
73687,130560188RR0001,2017,4550,2407127
73688,130560188RR0001,2017,4560,470017
73689,130560188RR0001,2017,4570,
73690,130560188RR0001,2017,4571,7467
73691,130560188RR0001,2017,4575,658678
73692,130560188RR0001,2017,4580,96118
73693,130560188RR0001,2017,4590,
73694,130560188RR0001,2017,4600,
73695,130560188RR0001,2017,4610,13936
73696,130560188RR0001,2017,4620,17002
73697,130560188RR0001,2017,4630,204185
73698,130560188RR0001,2017,4640,756972
73699,130560188RR0001,2017,4650,24372
73700,130560188RR0001,2017,4700,17676825
73701,130560188RR0001,2017,4800,1055858
73702,130560188RR0001,2017,4810,717582
73703,130560188RR0001,2017,4820,37549
73704,130560188RR0001,2017,4830,4093
73705,130560188RR0001,2017,4840,249282
73706,130560188RR0001,2017,4850,708335
73707,130560188RR0001,2017,4860,5065022
73708,130560188RR0001,2017,4870,46189
73709,130560188RR0001,2017,4880,6425201
73710,130560188RR0001,2017,4890,
73711,130560188RR0001,2017,4891,84417
73712,130560188RR0001,2017,4900,7954
73713,130560188RR0001,2017,4910,
73714,130560188RR0001,2017,4920,80132
73715,130560188RR0001,2017,4950,14481614
73716,130560188RR0001,2017,5000,12555667
73717,130560188RR0001,2017,5010,1732129
73718,130560188RR0001,2017,5020,98186
73719,130560188RR0001,2017,5050,623563
73720,130560188RR0001,2017,5100,15105177
73721,130560188RR0001,2017,5045,
73722,130560188RR0001,2017,4101,
73723,130560188RR0001,2017,4102,
73724,130560188RR0001,2017,4157,
73725,130560188RR0001,2017,4158,
73726,130560188RR0001,2017,4190,
73727,130560188RR0001,2017,4576,
73728,130560188RR0001,2017,4577,
73729,130616717RR0001,2017,4100,
73730,130616717RR0001,2017,4110,
73731,130616717RR0001,2017,4120,
73732,130616717RR0001,2017,4130,
73733,130616717RR0001,2017,4140,
73734,130616717RR0001,2017,4150,
73735,130616717RR0001,2017,4155,
73736,130616717RR0001,2017,4160,
73737,130616717RR0001,2017,4165,
73738,130616717RR0001,2017,4166,
73739,130616717RR0001,2017,4170,
73740,130616717RR0001,2017,4200,14331
73741,130616717RR0001,2017,4300,
73742,130616717RR0001,2017,4310,
